Apartment Name,City,Days since Post,Price,M² of Construction(Area),Price/M²,No of Bedrooms,Property Url
" En venta-Apartamento en playa Bala Beach, María Chiquita",Casco Viejo,Old Post(Over 90days),"B/.155,000.00",89,"B/.1,741.57",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/en-venta-apartamento-en-playa-bala-beach-maria-chiquita/18391672?q=number.50|keyword.casco viejo&list=category&catslug=bienes-raices-venta-de-propiedades-apartamentos
" The Towers . Apartamento nuevo , 328 metros . PS1856",Casco Viejo,Recent Post(less than 30days),"B/.760,000.00",328,"B/.2,317.07",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/the-towers-apartamento-nuevo-328-metros-ps1856/18462855?q=number.50|keyword.casco viejo&list=category&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENDO HERMOSO APTO EN COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.210,000.00",175,"B/.1,200.00",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-hermoso-apto-en-costa-del-este/18606962?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA DE APARTAMENTO EN COSTA DEL ESTE. AJR 21-3906,Costa Del Este,Recent Post(less than 30days),"B/.173,000.00",102,"B/.1,696.07",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-costa-del-este-ajr-21-3906/18607105?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 se vende apartamento en Park Lane Costa del Este,Costa Del Este,Recent Post(less than 30days),"B/.590,000.00",276,"B/.2,137.68",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-en-park-lane-costa-del-este/18607246?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Apartamento en venta en Obarrio, Oportunidad única en el corazon de la ciudad",Costa Del Este,Recent Post(less than 30days),"B/.265,000.00",141,"B/.1,879.43",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-obarrio-oportunidad-unica-en-el-corazon-de-la-ciudad/18608477?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA APARTAMENTO COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.180,000.00",93.67,"B/.1,921.63",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-apartamento-costa-del-este/18608575?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" PH Elevation, Venta de apartamento en Costa del Este",Costa Del Este,Recent Post(less than 30days),"B/.340,000.00",188,"B/.1,808.51",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ph-elevation-venta-de-apartamento-en-costa-del-este/18609685?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de Apartamento en Costa del Este 20-5914 GM,Costa Del Este,Recent Post(less than 30days),"B/.425,000.00",239,"B/.1,778.24",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-costa-del-este-20-5914-gm/18610041?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA APARTAMENTO EN COSTA DEL ESTE 4R,Costa Del Este,Recent Post(less than 30days),"B/.1,200,000.00",443,"B/.2,708.80",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-apartamento-en-costa-del-este-4r/18611422?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta apartamento Costa del Este Amoblado,Costa Del Este,Recent Post(less than 30days),"B/.300,000.00",125,"B/.2,400.00",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-apartamento-costa-del-este-amoblado/18611532?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Apartamento en venta, Costa del Este, 2 recamaras",Costa Del Este,Recent Post(less than 30days),"B/.239,700.00",118,"B/.2,031.35",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-costa-del-este-2-recamaras/18611928?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento venta Costa del Este YS,Costa Del Este,Recent Post(less than 30days),"B/.230,000.00",119,"B/.1,932.77",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-venta-costa-del-este-ys/18612505?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Duplex Vitri piso alto,Costa Del Este,Recent Post(less than 30days),"B/.5,500.00",523,B/.10.51,4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/duplex-vitri-piso-alto/18605035?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SC-03 VENTA APARTAMENTO EN COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.520,000.00",205,"B/.2,536.58",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/sc-03-venta-apartamento-en-costa-del-este/18613109?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Boutique Quartier, Coco del Mar",Costa Del Este,Recent Post(less than 30days),"B/.305,000.00",120,"B/.2,541.66",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/boutique-quartier-coco-del-mar/18613289?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en venta en Costa del Este PH Parkside (BO),Costa Del Este,Recent Post(less than 30days),"B/.300,000.00",102,"B/.2,941.17",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-costa-del-este-ph-parkside-bo/18613336?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en venta en Costa del Este 20-12739 MMC,Costa Del Este,Recent Post(less than 30days),"B/.173,000.00",93,"B/.1,860.21",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-costa-del-este-20-12739-mmc/18614333?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en venta en Costa del Este 21-3129 MMC,Costa Del Este,Recent Post(less than 30days),"B/.196,000.00",98,"B/.2,000.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-costa-del-este-21-3129-mmc/18614453?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta Apartamento Costa del Este PH Asia Vista al Mar con Áreas Verdes,Costa Del Este,Recent Post(less than 30days),"B/.370,000.00",151,"B/.2,450.33",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-apartamento-costa-del-este-ph-asia-vista-al-mar-con-areas-verdes/18615043?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Estrene apartamento en costa del este Pijao #21-3131 lcv,Costa Del Este,Recent Post(less than 30days),"B/.207,250.00",99,"B/.2,093.43",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/estrene-apartamento-en-costa-del-este-pijao-21-3131-lcv/18616284?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 GANGA VENDO AMPLIO APARTAMENTO COSTA DEL ESTE VISTA AL MAR,Costa Del Este,Recent Post(less than 30days),"B/.890,000.00",364,"B/.2,445.05",5,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ganga-vendo-amplio-apartamento-costa-del-este-vista-al-mar/18616361?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 OFERTA! COSTA DEL ESTE PH SEVILLA,Costa Del Este,Recent Post(less than 30days),"B/.209,000.00",110,"B/.1,900.00",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/oferta-costa-del-este-ph-sevilla/18616424?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento AMPLIO Primera Linea Costa del Este con VISTA AL MAR -MF,Costa Del Este,Recent Post(less than 30days),"B/.559,900.00",282,"B/.1,985.46",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-amplio-primera-linea-costa-del-este-con-vista-al-mar-mf/18616658?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA APARTAMENTO COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.180,000.00",93.67,"B/.1,921.63",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-apartamento-costa-del-este/18617092?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 GC8755 SE VENDE PH PARAMOUNT,Costa Del Este,Recent Post(less than 30days),"B/.790,000.00",313,"B/.2,523.96",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/gc8755-se-vende-ph-paramount/18617315?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 APARTAMENTO EN VENTA EN PUNTA PACIFICA AND 21-1995,Punta Pacifica,Recent Post(less than 30days),"B/.450,000.00",159,"B/.2,830.18",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-punta-pacifica-and-21-1995/18598058?q=number.50|keyword.Punta Pacifica&regionslug=prov-panama-ciudad-de-panama-punta-pacifica&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 APARTAMENTO EN VENTA EN PUNTA PACIFICA AND 21-2015,Punta Pacifica,Recent Post(less than 30days),"B/.450,000.00",171,"B/.2,631.57",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-punta-pacifica-and-21-2015/18598149?q=number.50|keyword.Punta Pacifica&regionslug=prov-panama-ciudad-de-panama-punta-pacifica&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 APARTAMENTO EN VENTA EN PUNTA PACIFICA AND 21-3101,Punta Pacifica,Recent Post(less than 30days),"B/.450,000.00",159,"B/.2,830.18",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-punta-pacifica-and-21-3101/18598237?q=number.50|keyword.Punta Pacifica&regionslug=prov-panama-ciudad-de-panama-punta-pacifica&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 PH BUENAVISTA - SANTA MARIA - VENTA,Santa Maria,Old Post(Over 90days),"B/.1,150,000.00",399,"B/.2,882.20",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ph-buenavista-santa-maria-venta/18390324?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Se vende apartamento Avenida Balboa The sands Vista al mar cc,Casco Viejo,Recent Post(less than 30days),"B/.128,000.00",33,"B/.3,878.78",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-avenida-balboa-the-sands-vista-al-mar-cc/18592025?q=number.50|keyword.casco viejo&list=category&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Vendo apartamento con Vista al Mar en Avenida Balboa, GANGA!!!",Casco Viejo,Recent Post(less than 30days),"B/.174,000.00",88,"B/.1,977.27",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apartamento-con-vista-al-mar-en-avenida-balboa-ganga/18614520?q=number.50|keyword.casco viejo&list=category&catslug=bienes-raices-venta-de-propiedades-apartamentos
 En Venta Hermoso Apartamento Remodelado en Punta Pacífica P.H. Courtyard View,Casco Viejo,Recent Post(less than 30days),"B/.320,000.00",192.11,"B/.1,665.71",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/en-venta-hermoso-apartamento-remodelado-en-punta-pacifica-p-h-courtyard-view/18553091?q=number.50|keyword.casco viejo&list=category&catslug=bienes-raices-venta-de-propiedades-apartamentos
 APARTAMENTO EN VENTA EN COSTA DEL ESTE AND 21-4151,Costa Del Este,Recent Post(less than 30days),"B/.450,000.00",200,"B/.2,250.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-costa-del-este-and-21-4151/18598302?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en venta en Costa del Este 21-4145 MMC,Costa Del Este,Recent Post(less than 30days),"B/.249,900.00",118,"B/.2,117.79",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-en-costa-del-este-21-4145-mmc/18598338?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de Apartamento en Costa del Este. 20-8867 K.,Costa Del Este,Recent Post(less than 30days),"B/.1,200,000.00",417,"B/.2,877.69",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-costa-del-este-20-8867-k/18598394?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 PARK VIEW - COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.530,000.00",218,"B/.2,431.19",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/park-view-costa-del-este/18598653?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Ph Riverside-Vista al mar . PS1880,Costa Del Este,Recent Post(less than 30days),"B/.330,000.00",142,"B/.2,323.94",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ph-riverside-vista-al-mar-ps1880/18598804?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 RIVERSIDE - COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.310,000.00",129,"B/.2,403.10",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/riverside-costa-del-este/18599249?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 REGALIA - COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.819,000.00",283,"B/.2,893.99",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/regalia-costa-del-este/18599838?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 REGALIA - COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.755,000.00",274,"B/.2,755.47",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/regalia-costa-del-este/18600067?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
